src_ip,src_port,dst_ip,dst_port,proto,pktTotalCount,octetTotalCount,min_ps,max_ps,avg_ps,std_dev_ps,flowStart,flowEnd,flowDuration,min_piat,max_piat,avg_piat,std_dev_piat,f_pktTotalCount,f_octetTotalCount,f_min_ps,f_max_ps,f_avg_ps,f_std_dev_ps,f_flowStart,f_flowEnd,f_flowDuration,f_min_piat,f_max_piat,f_avg_piat,f_std_dev_piat,b_pktTotalCount,b_octetTotalCount,b_min_ps,b_max_ps,b_avg_ps,b_std_dev_ps,b_flowStart,b_flowEnd,b_flowDuration,b_min_piat,b_max_piat,b_avg_piat,b_std_dev_piat
192.168.170.133,80,192.168.170.132,42654,6,4,2164,52,2008,541.0,846.972844901181,1675311809.592584,1675311809.635818,0.04323410987854004,0.0001671314239501953,0.04287290573120117,0.014411369959513346,0.020125347952614437,2,2060,52,2008,1030.0,978.0,1675311809.592584,1675311809.592751,0.0001671314239501953,0.0001671314239501953,0.0001671314239501953,0.0001671314239501953,0.0,2,104,52,52,52.0,0.0,1675311809.592945,1675311809.635818,0.04287290573120117,0.04287290573120117,0.04287290573120117,0.04287290573120117,0.0
192.168.170.132,42760,192.168.170.133,80,6,5,540,52,316,108.0,104.06152026565823,1675311809.618784,1675311809.620517,0.0017330646514892578,0.00012493133544921875,0.0008890628814697266,0.00043326616287231445,0.0003019003618489368,3,428,52,316,142.66666666666666,122.6086819474416,1675311809.618784,1675311809.620317,0.0015330314636230469,0.0006439685821533203,0.0008890628814697266,0.0007665157318115234,0.00012254714965820312,2,112,52,60,56.0,4.0,1675311809.618909,1675311809.620517,0.001608133316040039,0.001608133316040039,0.001608133316040039,0.001608133316040039,0.0
192.168.170.133,80,192.168.170.132,42688,6,3,456,52,352,152.0,141.4213562373095,1675311809.620308,1675311809.620681,0.0003731250762939453,0.00014495849609375,0.0002281665802001953,0.00018656253814697266,4.1604042053222656e-05,2,404,52,352,202.0,150.0,1675311809.620308,1675311809.620453,0.00014495849609375,0.00014495849609375,0.00014495849609375,0.00014495849609375,0.0,1,52,52,52,52.0,0.0,1675311809.620681,1675311809.620681,0,0,0,0,0
192.168.170.132,43106,192.168.170.133,80,6,3,156,52,52,52.0,0.0,1675311810.363806,1675311810.422073,0.05826687812805176,0.00014400482177734375,0.058122873306274414,0.02913343906402588,0.028989434242248535,2,104,52,52,52.0,0.0,1675311810.363806,1675311810.421929,0.058122873306274414,0.058122873306274414,0.058122873306274414,0.058122873306274414,0.0,1,52,52,52,52.0,0.0,1675311810.422073,1675311810.422073,0,0,0,0,0
192.168.170.133,80,192.168.170.132,43102,6,4,508,52,352,127.0,129.9038105676658,1675311810.364203,1675311810.411757,0.04755401611328125,0.00011706352233886719,0.04709291458129883,0.015851338704427082,0.022091324493372547,2,404,52,352,202.0,150.0,1675311810.364203,1675311810.36432,0.00011706352233886719,0.00011706352233886719,0.00011706352233886719,0.00011706352233886719,0.0,2,104,52,52,52.0,0.0,1675311810.364664,1675311810.411757,0.04709291458129883,0.04709291458129883,0.04709291458129883,0.04709291458129883,0.0
192.168.170.132,43030,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311810.368448,1675311810.368573,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,0.0,1,52,52,52,52,0.0,1675311810.368448,1675311810.368448,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311810.368573,1675311810.368573,0,0,0,0,0
192.168.170.132,43172,192.168.170.133,80,6,8,990,52,352,123.75,120.16004951730005,1675311810.368677,1675311810.454571,0.08589410781860352,1.2874603271484375e-05,0.08492088317871094,0.012270586831229073,0.029659584351023095,4,474,52,310,118.5,110.61080417391422,1675311810.368677,1675311810.454571,0.08589410781860352,1.2874603271484375e-05,0.08540511131286621,0.02863136927286784,0.04014554345074317,4,516,52,352,129.0,128.79052760199409,1675311810.368802,1675311810.454263,0.08546090126037598,0.00011897087097167969,0.08492088317871094,0.028486967086791992,0.03990499531496498
192.168.170.133,80,192.168.170.132,43126,6,4,508,52,352,127.0,129.9038105676658,1675311810.370999,1675311810.411773,0.040773868560791016,0.00011086463928222656,0.04036092758178711,0.013591289520263672,0.018929153563349833,2,404,52,352,202.0,150.0,1675311810.370999,1675311810.37111,0.00011086463928222656,0.00011086463928222656,0.00011086463928222656,0.00011086463928222656,0.0,2,104,52,52,52.0,0.0,1675311810.371412,1675311810.411773,0.04036092758178711,0.04036092758178711,0.04036092758178711,0.04036092758178711,0.0
192.168.170.132,43068,192.168.170.133,80,6,3,156,52,52,52.0,0.0,1675311810.383978,1675311810.442611,0.05863308906555176,0.00011491775512695312,0.058518171310424805,0.02931654453277588,0.029201626777648926,2,104,52,52,52.0,0.0,1675311810.383978,1675311810.442496,0.058518171310424805,0.058518171310424805,0.058518171310424805,0.058518171310424805,0.0,1,52,52,52,52.0,0.0,1675311810.442611,1675311810.442611,0,0,0,0,0
192.168.170.132,43050,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311810.384272,1675311810.384372,9.989738464355469e-05,9.989738464355469e-05,9.989738464355469e-05,9.989738464355469e-05,0.0,1,52,52,52,52,0.0,1675311810.384272,1675311810.384272,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311810.384372,1675311810.384372,0,0,0,0,0
192.168.170.132,43178,192.168.170.133,80,6,5,530,52,306,106.0,100.06397953309671,1675311810.385062,1675311810.385805,0.0007429122924804688,6.4849853515625e-05,0.0003991127014160156,0.0001857280731201172,0.00012924156370467502,3,418,52,306,139.33333333333334,117.89637634616068,1675311810.385062,1675311810.38574,0.0006780624389648438,0.00017404556274414062,0.0005040168762207031,0.0003390312194824219,0.00016498565673828125,2,112,52,60,56.0,4.0,1675311810.385167,1675311810.385805,0.0006380081176757812,0.0006380081176757812,0.0006380081176757812,0.0006380081176757812,0.0
192.168.170.133,80,192.168.170.132,43130,6,4,508,52,352,127.0,129.9038105676658,1675311810.385606,1675311810.42803,0.04242396354675293,4.00543212890625e-05,0.04207301139831543,0.014141321182250977,0.019750997068431923,2,404,52,352,202.0,150.0,1675311810.385606,1675311810.385917,0.0003108978271484375,0.0003108978271484375,0.0003108978271484375,0.0003108978271484375,0.0,2,104,52,52,52.0,0.0,1675311810.385957,1675311810.42803,0.04207301139831543,0.04207301139831543,0.04207301139831543,0.04207301139831543,0.0
192.168.170.132,43122,192.168.170.133,80,6,3,156,52,52,52.0,0.0,1675311810.39155,1675311810.452762,0.06121182441711426,0.00021386146545410156,0.060997962951660156,0.03060591220855713,0.030392050743103027,2,104,52,52,52.0,0.0,1675311810.39155,1675311810.452548,0.060997962951660156,0.060997962951660156,0.060997962951660156,0.060997962951660156,0.0,1,52,52,52,52.0,0.0,1675311810.452762,1675311810.452762,0,0,0,0,0
192.168.170.132,43058,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311810.402155,1675311810.402297,0.00014209747314453125,0.00014209747314453125,0.00014209747314453125,0.00014209747314453125,0.0,1,52,52,52,52,0.0,1675311810.402155,1675311810.402155,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311810.402297,1675311810.402297,0,0,0,0,0
192.168.170.132,43190,192.168.170.133,80,6,5,533,52,309,106.6,101.26322135899095,1675311810.402837,1675311810.403784,0.0009469985961914062,0.00013589859008789062,0.00040411949157714844,0.00023674964904785156,0.00010466399115288498,3,421,52,309,140.33333333333334,119.31005359519746,1675311810.402837,1675311810.403622,0.0007848739624023438,0.0002448558807373047,0.0005400180816650391,0.0003924369812011719,0.0001475811004638672,2,112,52,60,56.0,4.0,1675311810.402973,1675311810.403784,0.0008111000061035156,0.0008111000061035156,0.0008111000061035156,0.0008111000061035156,0.0
192.168.170.132,43096,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311810.40335,1675311810.403571,0.00022077560424804688,0.00022077560424804688,0.00022077560424804688,0.00022077560424804688,0.0,1,52,52,52,52,0.0,1675311810.40335,1675311810.40335,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311810.403571,1675311810.403571,0,0,0,0,0
192.168.170.132,43198,192.168.170.133,80,6,5,490,52,266,98.0,84.0761559539921,1675311810.403632,1675311810.404422,0.0007901191711425781,0.00013208389282226562,0.00027489662170410156,0.00019752979278564453,5.1119106206045114e-05,3,378,52,266,126.0,99.0488095166553,1675311810.403632,1675311810.40429,0.0006580352783203125,0.0001990795135498047,0.0004589557647705078,0.00032901763916015625,0.00012993812561035156,2,112,52,60,56.0,4.0,1675311810.403816,1675311810.404422,0.0006060600280761719,0.0006060600280761719,0.0006060600280761719,0.0006060600280761719,0.0
192.168.170.133,80,192.168.170.132,43136,6,4,508,52,352,127.0,129.9038105676658,1675311810.403747,1675311810.447797,0.044049978256225586,9.298324584960938e-05,0.04372000694274902,0.01468332608540853,0.020532118104008925,2,404,52,352,202.0,150.0,1675311810.403747,1675311810.40384,9.298324584960938e-05,9.298324584960938e-05,9.298324584960938e-05,9.298324584960938e-05,0.0,2,104,52,52,52.0,0.0,1675311810.404077,1675311810.447797,0.04372000694274902,0.04372000694274902,0.04372000694274902,0.04372000694274902,0.0
192.168.170.133,80,192.168.170.132,43144,6,4,508,52,352,127.0,129.9038105676658,1675311810.40519,1675311810.451988,0.046797990798950195,0.00016808509826660156,0.04634499549865723,0.015599330266316732,0.0217405206923321,2,404,52,352,202.0,150.0,1675311810.40519,1675311810.405358,0.00016808509826660156,0.00016808509826660156,0.00016808509826660156,0.00016808509826660156,0.0,2,104,52,52,52.0,0.0,1675311810.405643,1675311810.451988,0.04634499549865723,0.04634499549865723,0.04634499549865723,0.04634499549865723,0.0
192.168.170.132,43082,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311810.409882,1675311810.41009,0.0002079010009765625,0.0002079010009765625,0.0002079010009765625,0.0002079010009765625,0.0,1,52,52,52,52,0.0,1675311810.409882,1675311810.409882,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311810.41009,1675311810.41009,0,0,0,0,0
192.168.170.132,43206,192.168.170.133,80,6,5,533,52,309,106.6,101.26322135899095,1675311810.41013,1675311810.410872,0.0007419586181640625,2.5987625122070312e-05,0.0004329681396484375,0.00018548965454101562,0.00015091848975977448,3,421,52,309,140.33333333333334,119.31005359519746,1675311810.41013,1675311810.410747,0.0006170272827148438,2.5987625122070312e-05,0.0005910396575927734,0.0003085136413574219,0.00028252601623535156,2,112,52,60,56.0,4.0,1675311810.410288,1675311810.410872,0.0005838871002197266,0.0005838871002197266,0.0005838871002197266,0.0005838871002197266,0.0
192.168.170.133,80,192.168.170.132,43148,6,4,508,52,352,127.0,129.9038105676658,1675311810.411463,1675311810.456115,0.04465198516845703,0.00019598007202148438,0.044209957122802734,0.014883995056152344,0.020736596716106465,2,404,52,352,202.0,150.0,1675311810.411463,1675311810.411659,0.00019598007202148438,0.00019598007202148438,0.00019598007202148438,0.00019598007202148438,0.0,2,104,52,52,52.0,0.0,1675311810.411905,1675311810.456115,0.044209957122802734,0.044209957122802734,0.044209957122802734,0.044209957122802734,0.0
192.168.170.132,43208,192.168.170.133,80,6,5,490,52,266,98.0,84.0761559539921,1675311810.422517,1675311810.423219,0.000701904296875,3.600120544433594e-05,0.000469207763671875,0.00017547607421875,0.00017228765618353483,3,378,52,266,126.0,99.0488095166553,1675311810.422517,1675311810.423144,0.0006270408630371094,3.600120544433594e-05,0.0005910396575927734,0.0003135204315185547,0.00027751922607421875,2,112,52,60,56.0,4.0,1675311810.422639,1675311810.423219,0.0005800724029541016,0.0005800724029541016,0.0005800724029541016,0.0005800724029541016,0.0
192.168.170.133,80,192.168.170.132,43160,6,3,456,52,352,152.0,141.4213562373095,1675311810.423413,1675311810.423713,0.0002999305725097656,3.695487976074219e-05,0.00026297569274902344,0.0001499652862548828,0.00011301040649414062,2,404,52,352,202.0,150.0,1675311810.423413,1675311810.423676,0.00026297569274902344,0.00026297569274902344,0.00026297569274902344,0.00026297569274902344,0.0,1,52,52,52,52.0,0.0,1675311810.423713,1675311810.423713,0,0,0,0,0
192.168.170.132,43212,192.168.170.133,80,6,5,539,52,315,107.8,103.66175765440212,1675311810.442944,1675311810.443435,0.0004909038543701172,1.3113021850585938e-05,0.00027489662170410156,0.0001227259635925293,9.640993714344896e-05,3,427,52,315,142.33333333333334,122.13744534562508,1675311810.442944,1675311810.44331,0.00036597251892089844,1.3113021850585938e-05,0.0003528594970703125,0.00018298625946044922,0.00016987323760986328,2,112,52,60,56.0,4.0,1675311810.443022,1675311810.443435,0.00041294097900390625,0.00041294097900390625,0.00041294097900390625,0.00041294097900390625,0.0
192.168.170.133,80,192.168.170.132,43164,6,3,2020,52,1916,673.3333333333334,878.698026754483,1675311810.444558,1675311810.445178,0.0006201267242431641,9.202957153320312e-05,0.0005280971527099609,0.00031006336212158203,0.0002180337905883789,2,1968,52,1916,984.0,932.0,1675311810.444558,1675311810.44465,9.202957153320312e-05,9.202957153320312e-05,9.202957153320312e-05,9.202957153320312e-05,0.0,1,52,52,52,52.0,0.0,1675311810.445178,1675311810.445178,0,0,0,0,0
192.168.170.132,43224,192.168.170.133,80,6,5,490,52,266,98.0,84.0761559539921,1675311810.452797,1675311810.453569,0.0007719993591308594,5.793571472167969e-05,0.0003502368927001953,0.00019299983978271484,0.00010911427557689147,3,378,52,266,126.0,99.0488095166553,1675311810.452797,1675311810.453511,0.0007140636444091797,0.0002288818359375,0.0004851818084716797,0.00035703182220458984,0.00012814998626708984,2,112,52,60,56.0,4.0,1675311810.452932,1675311810.453569,0.000637054443359375,0.000637054443359375,0.000637054443359375,0.000637054443359375,0.0
192.168.170.132,43698,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311811.174836,1675311811.174946,0.00011014938354492188,0.00011014938354492188,0.00011014938354492188,0.00011014938354492188,0.0,1,52,52,52,52,0.0,1675311811.174836,1675311811.174836,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311811.174946,1675311811.174946,0,0,0,0,0
192.168.170.132,43854,192.168.170.133,80,6,8,2471,52,2008,308.875,642.7552873178096,1675311811.175278,1675311811.271854,0.09657597541809082,5.793571472167969e-05,0.08429312705993652,0.013796567916870117,0.029034214353140207,4,299,52,135,74.75,34.93833854092092,1675311811.175278,1675311811.271854,0.09657597541809082,0.00037097930908203125,0.08490395545959473,0.03219199180603027,0.037539134196967305,4,2172,52,2008,543.0,845.8244498712484,1675311811.175336,1675311811.271477,0.09614109992980957,0.00013494491577148438,0.08429312705993652,0.03204703330993652,0.037244719856743526
192.168.170.133,80,192.168.170.132,43790,6,4,2072,52,1916,518.0,807.1356763270968,1675311811.177006,1675311811.219538,0.04253196716308594,0.00012302398681640625,0.04215407371520996,0.014177322387695312,0.019782623805391506,2,1968,52,1916,984.0,932.0,1675311811.177006,1675311811.177129,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.0,2,104,52,52,52.0,0.0,1675311811.177384,1675311811.219538,0.04215407371520996,0.04215407371520996,0.04215407371520996,0.04215407371520996,0.0
192.168.170.132,43714,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311811.177789,1675311811.177867,7.796287536621094e-05,7.796287536621094e-05,7.796287536621094e-05,7.796287536621094e-05,0.0,1,52,52,52,52,0.0,1675311811.177789,1675311811.177789,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311811.177867,1675311811.177867,0,0,0,0,0
192.168.170.132,43856,192.168.170.133,80,6,8,2510,52,1916,313.75,609.5403493617137,1675311811.178188,1675311811.27203,0.0938420295715332,1.6927719116210938e-05,0.09290003776550293,0.013406004224504744,0.032453499019924094,4,430,52,266,107.5,91.56828053425487,1675311811.178188,1675311811.27203,0.0938420295715332,1.6927719116210938e-05,0.09334707260131836,0.0312806765238444,0.04388797325912195,4,2080,52,1916,520.0,805.9875929566161,1675311811.178261,1675311811.271869,0.09360790252685547,0.0001308917999267578,0.09290003776550293,0.03120263417561849,0.04362703255551902
192.168.170.133,80,192.168.170.132,43784,6,4,2164,52,2008,541.0,846.972844901181,1675311811.179803,1675311811.223478,0.04367518424987793,0.00018715858459472656,0.04321908950805664,0.01455839474995931,0.020266199115859015,2,2060,52,2008,1030.0,978.0,1675311811.179803,1675311811.17999,0.00018715858459472656,0.00018715858459472656,0.00018715858459472656,0.00018715858459472656,0.0,2,104,52,52,52.0,0.0,1675311811.180259,1675311811.223478,0.04321908950805664,0.04321908950805664,0.04321908950805664,0.04321908950805664,0.0
192.168.170.132,43756,192.168.170.133,80,6,3,156,52,52,52.0,0.0,1675311811.179805,1675311811.240664,0.060858964920043945,0.00017690658569335938,0.060682058334350586,0.030429482460021973,0.030252575874328613,2,104,52,52,52.0,0.0,1675311811.179805,1675311811.240487,0.060682058334350586,0.060682058334350586,0.060682058334350586,0.060682058334350586,0.0,1,52,52,52,52.0,0.0,1675311811.240664,1675311811.240664,0,0,0,0,0
192.168.170.132,43760,192.168.170.133,80,6,3,156,52,52,52.0,0.0,1675311811.195901,1675311811.253456,0.057555198669433594,0.0001652240753173828,0.05738997459411621,0.028777599334716797,0.028612375259399414,2,104,52,52,52.0,0.0,1675311811.195901,1675311811.253291,0.05738997459411621,0.05738997459411621,0.05738997459411621,0.05738997459411621,0.0,1,52,52,52,52.0,0.0,1675311811.253456,1675311811.253456,0,0,0,0,0
192.168.170.132,43722,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311811.197435,1675311811.197535,0.00010013580322265625,0.00010013580322265625,0.00010013580322265625,0.00010013580322265625,0.0,1,52,52,52,52,0.0,1675311811.197435,1675311811.197435,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311811.197535,1675311811.197535,0,0,0,0,0
192.168.170.132,43858,192.168.170.133,80,6,5,359,52,135,71.8,31.80188673648153,1675311811.197936,1675311811.209386,0.011450052261352539,9.202957153320312e-05,0.010482072830200195,0.0028625130653381348,0.004401880232854295,3,247,52,135,82.33333333333333,37.38389433373088,1675311811.197936,1675311811.209038,0.011101961135864258,0.0006198883056640625,0.010482072830200195,0.005550980567932129,0.004931092262268066,2,112,52,60,56.0,4.0,1675311811.198028,1675311811.209386,0.011358022689819336,0.011358022689819336,0.011358022689819336,0.011358022689819336,0.0
192.168.170.133,80,192.168.170.132,43802,6,4,2072,52,1916,518.0,807.1356763270968,1675311811.200814,1675311811.243837,0.043023109436035156,0.0003979206085205078,0.04220223426818848,0.014341036478678385,0.019700844539838468,2,1968,52,1916,984.0,932.0,1675311811.200814,1675311811.201212,0.0003979206085205078,0.0003979206085205078,0.0003979206085205078,0.0003979206085205078,0.0,2,104,52,52,52.0,0.0,1675311811.201635,1675311811.243837,0.04220223426818848,0.04220223426818848,0.04220223426818848,0.04220223426818848,0.0
192.168.170.132,43736,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311811.201681,1675311811.201953,0.0002720355987548828,0.0002720355987548828,0.0002720355987548828,0.0002720355987548828,0.0,1,52,52,52,52,0.0,1675311811.201681,1675311811.201681,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311811.201953,1675311811.201953,0,0,0,0,0
192.168.170.132,43862,192.168.170.133,80,6,5,359,52,135,71.8,31.80188673648153,1675311811.202004,1675311811.219786,0.017781972885131836,0.00020384788513183594,0.016743183135986328,0.004445493221282959,0.007101887729903021,3,247,52,135,82.33333333333333,37.38389433373088,1675311811.202004,1675311811.219582,0.017578125,0.0008349418640136719,0.016743183135986328,0.0087890625,0.007954120635986328,2,112,52,60,56.0,4.0,1675311811.202231,1675311811.219786,0.01755499839782715,0.01755499839782715,0.01755499839782715,0.01755499839782715,0.0
192.168.170.133,80,192.168.170.132,43816,6,4,2164,52,2008,541.0,846.972844901181,1675311811.204119,1675311811.247936,0.04381704330444336,0.00020599365234375,0.04313397407531738,0.01460568110148112,0.0201728529853566,2,2060,52,2008,1030.0,978.0,1675311811.204119,1675311811.204325,0.00020599365234375,0.00020599365234375,0.00020599365234375,0.00020599365234375,0.0,2,104,52,52,52.0,0.0,1675311811.204802,1675311811.247936,0.04313397407531738,0.04313397407531738,0.04313397407531738,0.04313397407531738,0.0
192.168.170.132,43770,192.168.170.133,80,6,3,156,52,52,52.0,0.0,1675311811.208972,1675311811.266744,0.057771921157836914,0.00024700164794921875,0.057524919509887695,0.028885960578918457,0.02863895893096924,2,104,52,52,52.0,0.0,1675311811.208972,1675311811.266497,0.057524919509887695,0.057524919509887695,0.057524919509887695,0.057524919509887695,0.0,1,52,52,52,52.0,0.0,1675311811.266744,1675311811.266744,0,0,0,0,0
192.168.170.132,43766,192.168.170.133,80,6,3,156,52,52,52.0,0.0,1675311811.20903,1675311811.266959,0.057929039001464844,0.00017499923706054688,0.0577540397644043,0.028964519500732422,0.028789520263671875,2,104,52,52,52.0,0.0,1675311811.20903,1675311811.266784,0.0577540397644043,0.0577540397644043,0.0577540397644043,0.0577540397644043,0.0,1,52,52,52,52.0,0.0,1675311811.266959,1675311811.266959,0,0,0,0,0
192.168.170.132,43740,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311811.222953,1675311811.223083,0.00012993812561035156,0.00012993812561035156,0.00012993812561035156,0.00012993812561035156,0.0,1,52,52,52,52,0.0,1675311811.222953,1675311811.222953,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311811.223083,1675311811.223083,0,0,0,0,0
192.168.170.132,43872,192.168.170.133,80,6,5,359,52,135,71.8,31.80188673648153,1675311811.223208,1675311811.241356,0.018147945404052734,6.914138793945312e-05,0.017197132110595703,0.004536986351013184,0.007311071392955545,3,247,52,135,82.33333333333333,37.38389433373088,1675311811.223208,1675311811.240847,0.01763916015625,0.0004420280456542969,0.017197132110595703,0.008819580078125,0.008377552032470703,2,112,52,60,56.0,4.0,1675311811.223277,1675311811.241356,0.01807880401611328,0.01807880401611328,0.01807880401611328,0.01807880401611328,0.0
192.168.170.133,80,192.168.170.132,43824,6,4,2072,52,1916,518.0,807.1356763270968,1675311811.225357,1675311811.267593,0.0422358512878418,7.295608520507812e-05,0.04180097579956055,0.014078617095947266,0.019603022794433534,2,1968,52,1916,984.0,932.0,1675311811.225357,1675311811.22543,7.295608520507812e-05,7.295608520507812e-05,7.295608520507812e-05,7.295608520507812e-05,0.0,2,104,52,52,52.0,0.0,1675311811.225792,1675311811.267593,0.04180097579956055,0.04180097579956055,0.04180097579956055,0.04180097579956055,0.0
192.168.170.132,43876,192.168.170.133,80,6,5,359,52,135,71.8,31.80188673648153,1675311811.24081,1675311811.251482,0.01067209243774414,0.00013303756713867188,0.009594917297363281,0.002668023109436035,0.0040016461027783555,3,247,52,135,82.33333333333333,37.38389433373088,1675311811.24081,1675311811.251349,0.010539054870605469,0.0009441375732421875,0.009594917297363281,0.005269527435302734,0.004325389862060547,2,112,52,60,56.0,4.0,1675311811.241293,1675311811.251482,0.010189056396484375,0.010189056396484375,0.010189056396484375,0.010189056396484375,0.0
192.168.170.133,80,192.168.170.132,43838,6,3,2020,52,1916,673.3333333333334,878.698026754483,1675311811.243674,1675311811.24399,0.0003159046173095703,0.00015783309936523438,0.00015807151794433594,0.00015795230865478516,1.1920928955078125e-07,2,1968,52,1916,984.0,932.0,1675311811.243674,1675311811.243832,0.00015807151794433594,0.00015807151794433594,0.00015807151794433594,0.00015807151794433594,0.0,1,52,52,52,52.0,0.0,1675311811.24399,1675311811.24399,0,0,0,0,0
192.168.170.132,43892,192.168.170.133,80,6,5,359,52,135,71.8,31.80188673648153,1675311811.253746,1675311811.273172,0.01942586898803711,0.0001468658447265625,0.018743038177490234,0.004856467247009277,0.00801784448005287,3,247,52,135,82.33333333333333,37.38389433373088,1675311811.253746,1675311811.272998,0.01925206184387207,0.0005090236663818359,0.018743038177490234,0.009626030921936035,0.0091170072555542,2,112,52,60,56.0,4.0,1675311811.253893,1675311811.273172,0.019279003143310547,0.019279003143310547,0.019279003143310547,0.019279003143310547,0.0
192.168.170.133,80,192.168.170.132,43844,6,3,2020,52,1916,673.3333333333334,878.698026754483,1675311811.256478,1675311811.256845,0.0003669261932373047,0.00011682510375976562,0.00025010108947753906,0.00018346309661865234,6.663799285888672e-05,2,1968,52,1916,984.0,932.0,1675311811.256478,1675311811.256595,0.00011682510375976562,0.00011682510375976562,0.00011682510375976562,0.00011682510375976562,0.0,1,52,52,52,52.0,0.0,1675311811.256845,1675311811.256845,0,0,0,0,0
192.168.170.132,43900,192.168.170.133,80,6,3,172,52,60,57.333333333333336,3.7712361663282534,1675311811.266795,1675311811.267209,0.00041413307189941406,0.000202178955078125,0.00021195411682128906,0.00020706653594970703,4.887580871582031e-06,2,112,52,60,56.0,4.0,1675311811.266795,1675311811.267209,0.00041413307189941406,0.00041413307189941406,0.00041413307189941406,0.00041413307189941406,0.0,1,60,60,60,60.0,0.0,1675311811.266997,1675311811.266997,0,0,0,0,0
192.168.170.132,43904,192.168.170.133,80,6,3,172,52,60,57.333333333333336,3.7712361663282534,1675311811.267039,1675311811.267623,0.0005838871002197266,0.00013494491577148438,0.0004489421844482422,0.0002919435501098633,0.0001569986343383789,2,112,52,60,56.0,4.0,1675311811.267039,1675311811.267623,0.0005838871002197266,0.0005838871002197266,0.0005838871002197266,0.0005838871002197266,0.0,1,60,60,60,60.0,0.0,1675311811.267174,1675311811.267174,0,0,0,0,0
192.168.170.132,44486,192.168.170.133,80,6,3,156,52,52,52.0,0.0,1675311811.963497,1675311812.024327,0.060830116271972656,0.00034999847412109375,0.06048011779785156,0.030415058135986328,0.030065059661865234,2,104,52,52,52.0,0.0,1675311811.963497,1675311812.023977,0.06048011779785156,0.06048011779785156,0.06048011779785156,0.06048011779785156,0.0,1,52,52,52,52.0,0.0,1675311812.024327,1675311812.024327,0,0,0,0,0
192.168.170.132,44488,192.168.170.133,80,6,3,156,52,52,52.0,0.0,1675311811.963533,1675311812.024268,0.06073498725891113,0.00029587745666503906,0.060439109802246094,0.030367493629455566,0.030071616172790527,2,104,52,52,52.0,0.0,1675311811.963533,1675311812.023972,0.060439109802246094,0.060439109802246094,0.060439109802246094,0.060439109802246094,0.0,1,52,52,52,52.0,0.0,1675311812.024268,1675311812.024268,0,0,0,0,0
192.168.170.132,44408,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311811.963536,1675311811.963699,0.00016307830810546875,0.00016307830810546875,0.00016307830810546875,0.00016307830810546875,0.0,1,52,52,52,52,0.0,1675311811.963536,1675311811.963536,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311811.963699,1675311811.963699,0,0,0,0,0
192.168.170.132,44444,192.168.170.133,80,6,2,104,52,52,52.0,0.0,1675311811.96373,1675311811.963914,0.0001838207244873047,0.0001838207244873047,0.0001838207244873047,0.0001838207244873047,0.0,1,52,52,52,52,0.0,1675311811.96373,1675311811.96373,0,0,0,0,0,1,52,52,52,52.0,0.0,1675311811.963914,1675311811.963914,0,0,0,0,0
192.168.170.132,44518,192.168.170.133,80,6,9,1045,52,352,116.11111111111111,116.07319955235572,1675311811.963949,1675311812.035835,0.07188606262207031,2.5033950805664062e-05,0.0414271354675293,0.008985757827758789,0.01550340263036415,5,529,52,313,105.8,103.64632169064178,1675311811.963949,1675311812.035835,0.07188606262207031,2.5033950805664062e-05,0.0414271354675293,0.017971515655517578,0.018164699165082208,4,516,52,352,129.0,128.79052760199409,1675311811.964113,1675311811.994014,0.02990102767944336,0.000164031982421875,0.02919292449951172,0.00996700922648112,0.013595660361933255
